准 雅 0.500 次 0.500 推 0.500 唯 0.500 雑 0.408 雄 0.408 濯 0.408 曜 0.408 携 0.408 催 0.408
乏 芝 0.866 妻 0.436 斎 0.365 衣 0.333 盲 0.333 文 0.333 忘 0.333 市 0.333 妄 0.333 午 0.333
令 命 0.750 零 0.667 今 0.577 念 0.500 含 0.500 合 0.500 琴 0.447 倉 0.447 舎 0.408 答 0.408
硫 流 0.772 蚊 0.463 慌 0.463 訓 0.436 胎 0.436 治 0.436 拓 0.436 始 0.436 磁 0.429 撤 0.429
差 着 0.772 遅 0.507 達 0.429 道 0.252 虚 0.218 弐 0.218 左 0.218 向 0.218 迷 0.189 迫 0.189
共 異 0.845 恭 0.845 翼 0.791 昔 0.671 暴 0.632 黄 0.507 具 0.447 籍 0.424 茶 0.400 呉 0.400
味 妹 0.750 株 0.671 耗 0.612 耕 0.612 検 0.612 珠 0.567 殊 0.567 極 0.567 標 0.530 頼 0.500
史 吏 0.707 口 0.707 西 0.500 虫 0.408 束 0.408 央 0.408 中 0.408 事 0.354 齢 0.000 鼻 0.000
直 看 0.600 在 0.600 盾 0.548 座 0.474 目 0.447 摩 0.447 庭 0.447 圧 0.447 底 0.400 造 0.365
慕 暮 0.816 幕 0.730 募 0.730 墓 0.617 恭 0.463 草 0.408 英 0.408 替 0.408 晶 0.408 昔 0.408
碁 基 0.714 呉 0.676 具 0.567 誉 0.535 興 0.535 典 0.507 岩 0.436 真 0.429 益 0.429 寒 0.429
率 玄 0.791 畜 0.722 蓄 0.668 塁 0.433 索 0.375 糸 0.354 幣 0.354 響 0.320 至 0.316 育 0.316
逆 遂 0.676 道 0.504 送 0.504 痘 0.463 達 0.429 闘 0.401 関 0.378 迷 0.378 廉 0.378 山 0.378
見 寛 0.816 覧 0.707 覚 0.667 窮 0.500 兄 0.500 元 0.500 突 0.447 空 0.447 究 0.447 児 0.447
認 詔 0.707 訳 0.548 誌 0.500 詠 0.500 獄 0.500 談 0.471 語 0.471 詐 0.471 訪 0.471 記 0.471
戒 閥 0.408 栽 0.408 開 0.354 載 0.267 越 0.267 裁 0.267 齢 0.000 鼻 0.000 鼓 0.000 黙 0.000
蚕 台 0.707 蛮 0.612 怠 0.577 蛍 0.530 繭 0.530 言 0.354 弁 0.354 品 0.354 呈 0.354 召 0.354
算 箱 0.671 簡 0.500 篤 0.500 筋 0.500 笛 0.500 鼻 0.447 策 0.447 第 0.447 符 0.447 答 0.408
趣 起 0.722 赴 0.722 越 0.668 超 0.668 圧 0.530 在 0.474 造 0.433 老 0.433 周 0.433 厘 0.433
控 搾 0.833 探 0.548 院 0.463 換 0.408 視 0.365 祝 0.365 深 0.365 況 0.365 酸 0.333 現 0.333
第 弟 0.548 簡 0.447 篤 0.447 算 0.447 筋 0.447 笛 0.447 箱 0.400 策 0.400 符 0.400 答 0.365
油 抽 0.667 演 0.612 軸 0.516 漁 0.471 敷 0.471 穂 0.436 酒 0.408 畑 0.408 滝 0.408 淡 0.408
芽 芳 0.500 芋 0.500 葉 0.408 苗 0.408 藩 0.354 菓 0.354 草 0.354 茂 0.354 英 0.354 苦 0.354
搾 控 0.833 探 0.548 院 0.463 換 0.408 視 0.365 祝 0.365 深 0.365 況 0.365 酸 0.333 現 0.333
壁 幸 0.783 辛 0.775 宰 0.717 喜 0.645 童 0.632 立 0.632 吉 0.632 音 0.566 翌 0.566 告 0.566
穂 秘 0.676 租 0.617 種 0.598 称 0.571 稚 0.567 移 0.567 科 0.567 秋 0.567 私 0.567 和 0.567
構 溝 0.923 講 0.889 購 0.859 備 0.555 踊 0.445 棚 0.392 輸 0.370 解 0.370 猟 0.370 触 0.351
割 別 0.577 轄 0.567 確 0.500 謹 0.447 請 0.447 蛇 0.447 喫 0.447 勤 0.447 副 0.447 溶 0.408
歌 河 0.800 何 0.800 詞 0.730 崎 0.730 嗣 0.730 伺 0.730 騎 0.676 飼 0.632 吹 0.632 訂 0.600
惑 感 0.612 怠 0.577 憩 0.530 患 0.500 息 0.500 忠 0.500 宮 0.500 愁 0.447 密 0.447 告 0.447
腐 府 0.739 肉 0.674 座 0.533 病 0.456 応 0.452 床 0.452 麻 0.405 廊 0.405 底 0.405 広 0.405
漏 泥 0.577 沢 0.577 涙 0.471 酒 0.408 淡 0.408 浅 0.408 汽 0.408 池 0.408 江 0.408 汗 0.408
祥 洋 0.750 詳 0.671 様 0.612 撲 0.567 僕 0.567 鮮 0.530 儀 0.530 議 0.500 群 0.500 犠 0.500
勝 騰 0.500 謄 0.500 豚 0.354 肪 0.354 肥 0.354 肝 0.354 肌 0.354 棚 0.354 朗 0.354 明 0.354
費 貝 0.655 買 0.567 貫 0.567 貢 0.567 員 0.567 賓 0.535 資 0.507 賀 0.507 貸 0.507 責 0.507
域 酷 0.772 城 0.756 吐 0.756 塩 0.714 詰 0.676 封 0.676 坊 0.676 地 0.676 塔 0.668 培 0.668
以 似 0.894 機 0.378 核 0.378 柄 0.378 劾 0.378 刻 0.378 該 0.354 納 0.354 氷 0.354 弱 0.289
潤 門 0.577 洋 0.577 注 0.577 酒 0.408 狂 0.408 淡 0.408 浅 0.408 汽 0.408 池 0.408 江 0.408
姫 臨 0.516 艦 0.471 濫 0.471 臓 0.436 姓 0.408 妨 0.408 妃 0.408 如 0.408 好 0.408 奴 0.408
盲 忘 0.667 妄 0.667 望 0.577 荒 0.516 貴 0.471 冒 0.408 貝 0.333 衣 0.333 文 0.333 市 0.333
牲 牧 0.667 物 0.577 特 0.436 性 0.408 姓 0.408 件 0.408 犠 0.385 隆 0.333 制 0.333 解 0.192
靴 化 0.655 個 0.463 計 0.436 信 0.436 枯 0.378 故 0.378 呼 0.378 吐 0.378 傾 0.378 保 0.378
浸 侵 0.750 濯 0.577 没 0.577 沈 0.577 波 0.500 漫 0.447 深 0.447 掃 0.447 帰 0.447 婦 0.447
径 徒 0.750 待 0.750 怪 0.722 佳 0.707 仕 0.707 街 0.671 役 0.632 経 0.589 穀 0.589 酷 0.577
吉 告 0.894 舎 0.816 喜 0.816 志 0.750 堂 0.707 走 0.671 至 0.671 寺 0.671 壱 0.671 去 0.671
隊 陪 0.548 部 0.548 瓶 0.548 滋 0.548 併 0.548 邸 0.516 磁 0.507 従 0.507 膨 0.474 嫌 0.474
伏 状 0.671 獄 0.612 献 0.530 燃 0.530 獣 0.500 住 0.500 駄 0.447 似 0.447 液 0.408 往 0.408
初 複 0.612 裸 0.612 被 0.612 裕 0.567 襟 0.530 褐 0.530 補 0.530 頒 0.354 祉 0.354 礼 0.354
真 具 0.756 置 0.617 基 0.571 興 0.535 呉 0.507 典 0.507 賃 0.504 挙 0.504 寡 0.504 賛 0.463
校 郊 0.833 効 0.833 較 0.680 絞 0.680 醸 0.408 林 0.408 松 0.408 嬢 0.408 譲 0.387 壌 0.369
悦 説 0.857 脱 0.857 税 0.756 鋭 0.684 祝 0.676 況 0.676 競 0.668 唆 0.463 悟 0.436 読 0.378
夫 失 0.775 大 0.577 十 0.577 千 0.408 犬 0.333 央 0.333 士 0.333 土 0.333 車 0.289 手 0.289
週 周 0.926 造 0.772 遠 0.714 達 0.571 逓 0.571 超 0.571 圧 0.567 園 0.535 在 0.507 避 0.478
申 甲 0.577 車 0.500 東 0.500 更 0.500 良 0.447 由 0.354 曲 0.354 再 0.354 白 0.289 果 0.289
土 里 0.775 士 0.667 重 0.655 手 0.577 十 0.577 一 0.577 垂 0.436 千 0.408 互 0.408 正 0.333
兵 岳 0.825 質 0.778 哲 0.707 誓 0.667 薪 0.603 暫 0.603 寧 0.408 予 0.408 亭 0.378 具 0.333
人 天 0.500 内 0.500 幾 0.408 丙 0.408 齢 0.000 鼻 0.000 鼓 0.000 黙 0.000 黒 0.000 黄 0.000
塁 黒 0.617 量 0.617 裏 0.617 墨 0.617 志 0.612 吉 0.612 走 0.548 至 0.548 寺 0.548 壱 0.548
秀 香 0.750 季 0.750 委 0.750 菌 0.671 愁 0.671 森 0.500 奥 0.408 楽 0.378 集 0.354 薬 0.354
幅 福 0.800 副 0.800 師 0.507 略 0.447 町 0.447 獣 0.447 味 0.447 吟 0.447 吐 0.447 課 0.400
升 飛 1.000 血 0.333 自 0.333 白 0.333 為 0.333 少 0.333 久 0.333 身 0.289 朱 0.258 失 0.258
呉 碁 0.676 具 0.671 誉 0.632 興 0.632 典 0.600 真 0.507 益 0.507 寒 0.507 基 0.507 暴 0.474
益 兼 0.571 具 0.567 登 0.535 豆 0.507 呉 0.507 典 0.507 慈 0.463 喜 0.463 前 0.463 並 0.463
住 往 0.816 注 0.750 柱 0.750 駐 0.671 伏 0.500 似 0.447 液 0.408 徴 0.378 僕 0.378 狂 0.354
懐 壊 0.756 依 0.567 聴 0.507 徳 0.507 忙 0.436 壌 0.342 慢 0.338 慌 0.309 怪 0.309 坑 0.309
拒 招 0.577 拓 0.577 拐 0.577 距 0.530 操 0.500 拘 0.500 臨 0.447 損 0.447 拾 0.447 括 0.447
皆 昆 0.775 習 0.671 皇 0.671 旨 0.632 百 0.600 泉 0.600 楽 0.507 宿 0.507 薬 0.474 香 0.447
柔 矛 0.866 森 0.500 霧 0.354 集 0.354 条 0.354 葉 0.289 染 0.289 某 0.289 架 0.289 香 0.250
字 穴 0.500 宇 0.500 宅 0.500 審 0.408 家 0.408 宴 0.408 害 0.408 定 0.408 宙 0.408 安 0.408
衡 行 0.798 街 0.667 衝 0.645 術 0.636 衛 0.609 町 0.603 征 0.492 得 0.456 従 0.456 野 0.455
摩 麻 0.745 床 0.667 磨 0.630 看 0.596 底 0.596 座 0.589 庭 0.556 度 0.544 庁 0.544 席 0.544
旨 昆 0.816 晶 0.707 皆 0.632 是 0.500 星 0.500 冒 0.500 麗 0.426 盟 0.408 早 0.408 宴 0.408
畳 査 0.671 宜 0.600 憂 0.474 面 0.447 県 0.447 恵 0.447 具 0.447 鼻 0.400 雷 0.400 富 0.400
勲 薫 0.843 黒 0.717 墨 0.717 黙 0.600 量 0.598 裏 0.598 童 0.527 塁 0.516 志 0.474 吉 0.474
陵 陸 0.935 洗 0.707 読 0.589 陛 0.577 銑 0.567 塊 0.559 堪 0.559 焼 0.535 暁 0.535 続 0.533
護 設 0.671 獲 0.671 唯 0.632 謹 0.600 諾 0.600 穫 0.548 談 0.516 語 0.516 詔 0.516 詐 0.516
板 版 0.750 仮 0.750 飯 0.612 販 0.612 坂 0.567 波 0.500 殺 0.500 枝 0.500 林 0.500 披 0.500
広 応 0.671 床 0.671 麻 0.600 廊 0.600 底 0.600 度 0.548 府 0.548 庁 0.548 席 0.548 魔 0.539
射 謝 0.845 優 0.447 租 0.365 順 0.338 煩 0.338 得 0.338 頒 0.316 項 0.316 頂 0.316 耐 0.316
成 丁 0.471 事 0.408 一 0.408 朱 0.365 威 0.365 不 0.365 垂 0.309 丘 0.309 互 0.289 粛 0.258
専 薄 0.756 簿 0.707 卑 0.500 寺 0.447 軍 0.408 塁 0.408 単 0.408 黒 0.378 量 0.378 輩 0.378
増 堤 0.722 埋 0.722 糧 0.671 軽 0.668 垣 0.668 坪 0.668 境 0.640 憎 0.632 封 0.632 坊 0.632
力 齢 0.000 鼻 0.000 鼓 0.000 黙 0.000 黒 0.000 黄 0.000 麻 0.000 麦 0.000 麗 0.000 鶏 0.000
級 終 0.714 約 0.714 維 0.676 紺 0.676 細 0.676 紡 0.676 紙 0.676 純 0.676 紅 0.676 紀 0.676
昨 酢 0.500 明 0.500 唱 0.500 作 0.500 詐 0.408 脂 0.408 温 0.408 曜 0.408 昭 0.408 旧 0.408
到 倒 0.935 致 0.857 握 0.668 法 0.617 却 0.617 脚 0.571 社 0.567 吐 0.567 佳 0.567 仕 0.567
琴 今 0.775 念 0.671 含 0.671 全 0.516 命 0.447 合 0.447 令 0.447 金 0.400 倉 0.400 舎 0.365
丸 九 0.577 丹 0.577 玉 0.333 犬 0.333 尺 0.333 及 0.333 不 0.258 齢 0.000 鼻 0.000 鼓 0.000
穀 殻 0.816 種 0.632 径 0.589 酷 0.544 穫 0.544 租 0.544 怪 0.544 塚 0.544 坑 0.544 軽 0.504
廃 魔 0.477 応 0.474 床 0.474 麻 0.424 廊 0.424 底 0.424 広 0.424 度 0.387 府 0.387 庁 0.387
請 諭 0.676 謄 0.671 清 0.671 晴 0.671 情 0.671 謹 0.600 精 0.548 滑 0.548 談 0.516 語 0.516
行 街 0.837 衡 0.798 術 0.798 衛 0.764 衝 0.707 征 0.617 得 0.571 従 0.571 町 0.567 灯 0.567
低 邸 0.667 抵 0.667 佳 0.577 体 0.577 但 0.577 仕 0.577 倫 0.516 借 0.516 例 0.516 使 0.516
策 箱 0.600 筒 0.548 築 0.474 簡 0.447 篤 0.447 算 0.447 筋 0.447 笛 0.447 森 0.447 籍 0.424
忙 慌 0.707 懐 0.436 憶 0.436 性 0.408 網 0.348 航 0.333 抗 0.333 悟 0.333 快 0.333 対 0.333
騎 崎 0.772 河 0.676 歌 0.676 何 0.676 詞 0.617 嗣 0.617 伺 0.617 験 0.571 飼 0.535 駄 0.507
凝 疑 0.949 擬 0.900 知 0.717 族 0.671 侯 0.671 候 0.632 矯 0.600 歓 0.600 権 0.600 勧 0.600
停 訂 0.632 何 0.632 倍 0.577 伺 0.577 行 0.535 町 0.530 灯 0.530 打 0.530 衛 0.510 傍 0.500
非 排 0.866 俳 0.866 段 0.289 暇 0.236 鍛 0.183 齢 0.000 鼻 0.000 鼓 0.000 黙 0.000 黒 0.000
詠 泳 0.730 氷 0.577 詰 0.548 証 0.548 訳 0.548 訂 0.548 訴 0.516 論 0.500 誤 0.500 認 0.500
代 作 0.500 休 0.500 伐 0.500 件 0.500 仙 0.500 他 0.500 仏 0.500 仁 0.500 化 0.408 催 0.408
赦 嚇 0.875 坑 0.577 致 0.535 壌 0.533 社 0.530 吐 0.530 佳 0.530 仕 0.530 教 0.500 培 0.500
硬 便 0.730 唱 0.577 碑 0.500 昭 0.471 拓 0.471 轄 0.463 礎 0.408 確 0.408 略 0.408 棟 0.408
置 真 0.617 県 0.612 署 0.433 面 0.408 賃 0.408 買 0.408 査 0.408 志 0.408 吉 0.408 具 0.408
剰 利 0.816 稚 0.612 移 0.612 科 0.612 秋 0.612 私 0.612 和 0.612 程 0.548 秘 0.548 秒 0.548
図 国 0.577 気 0.408 囲 0.408 困 0.408 団 0.408 囚 0.408 尽 0.333 因 0.333 回 0.333 四 0.333
松 訟 0.671 総 0.567 私 0.500 林 0.500 柳 0.447 粉 0.408 棋 0.408 校 0.408 繰 0.378 紛 0.378
布 左 0.333 存 0.333 右 0.333 友 0.333 有 0.289 在 0.258 匿 0.258 席 0.236 逓 0.218 齢 0.000
如 始 0.816 腰 0.632 娯 0.577 姓 0.500 妨 0.500 妃 0.500 好 0.500 奴 0.500 唱 0.500 唯 0.500
紅 維 0.800 紺 0.800 細 0.800 紡 0.800 紙 0.800 純 0.800 紀 0.800 糾 0.800 縁 0.730 紹 0.730
植 値 0.833 殖 0.772 慎 0.577 粧 0.516 粗 0.500 租 0.500 杯 0.500 相 0.471 鎮 0.453 睡 0.433
氏 民 0.577 底 0.447 齢 0.000 鼻 0.000 鼓 0.000 黙 0.000 黒 0.000 黄 0.000 麻 0.000 麦 0.000
挑 兆 0.707 眺 0.500 桃 0.500 推 0.500 把 0.500 払 0.500 携 0.408 提 0.408 指 0.408 拠 0.408
易 晶 0.500 是 0.354 星 0.354 旨 0.354 冒 0.354 盟 0.289 昆 0.289 早 0.289 宴 0.289 香 0.250
続 結 0.746 読 0.704 経 0.704 繊 0.636 緒 0.636 統 0.603 塊 0.572 陸 0.570 組 0.570 輝 0.545
吟 拾 0.671 険 0.612 論 0.612 検 0.612 搭 0.612 創 0.612 剣 0.612 倹 0.612 験 0.567 陰 0.567
次 諮 0.707 炊 0.500 吹 0.500 准 0.500 飲 0.354 渋 0.354 欧 0.354 摂 0.354 軟 0.316 歌 0.316
誠 城 0.707 訂 0.632 詞 0.577 域 0.535 識 0.500 邦 0.474 詰 0.474 証 0.474 許 0.474 河 0.474
津 律 0.802 健 0.802 浄 0.756 郡 0.571 静 0.570 糖 0.546 隷 0.524 群 0.504 濯 0.436 浸 0.378
性 姓 0.500 隆 0.408 牲 0.408 悟 0.408 快 0.408 忙 0.408 情 0.354 悔 0.354 恨 0.354 怖 0.354
薪 岳 0.640 哲 0.640 質 0.603 誓 0.603 立 0.603 兵 0.603 暫 0.545 音 0.539 翌 0.539 辛 0.492
微 徴 0.668 征 0.577 行 0.535 得 0.535 従 0.535 徒 0.500 律 0.500 待 0.500 径 0.500 仙 0.500
戻 戸 0.775 扇 0.671 房 0.671 雇 0.600 肩 0.600 啓 0.600 扉 0.548 奇 0.400 倉 0.400 寄 0.365
悼 朝 0.507 潮 0.463 幹 0.463 乾 0.463 障 0.378 恨 0.378 彰 0.378 陣 0.338 軸 0.338 軟 0.338
遇 過 0.447 田 0.447 連 0.400 迎 0.400 属 0.400 運 0.365 風 0.316 進 0.316 逐 0.316 逃 0.316
橋 矯 0.717 稿 0.571 添 0.571 和 0.567 程 0.507 誘 0.463 秩 0.429 知 0.429 棺 0.429 頼 0.378
迎 遇 0.400 進 0.316 逐 0.316 逃 0.316 込 0.316 辺 0.316 迅 0.258 幽 0.258 巡 0.258 過 0.224
拐 招 1.000 詔 0.667 沼 0.667 昭 0.667 拓 0.667 操 0.577 拘 0.577 拒 0.577 損 0.516 拾 0.516
塗 余 0.707 舎 0.577 志 0.530 吉 0.530 索 0.500 堂 0.500 三 0.500 走 0.474 至 0.474 寺 0.474
鉛 銘 0.825 銭 0.802 鈍 0.802 針 0.802 銅 0.783 鎖 0.746 鋭 0.746 錠 0.707 銀 0.707 鉢 0.707
線 綿 0.778 縮 0.704 係 0.630 緒 0.603 維 0.596 紺 0.596 細 0.596 紡 0.596 紙 0.596 純 0.596
穫 稚 0.816 移 0.612 科 0.612 秋 0.612 私 0.612 獲 0.612 和 0.612 利 0.612 護 0.548 程 0.548
祭 察 0.949 示 0.667 禁 0.596 宗 0.544 票 0.504 慰 0.504 崇 0.504 斎 0.422 今 0.385 然 0.378
屯 齢 0.000 鼻 0.000 鼓 0.000 黙 0.000 黒 0.000 黄 0.000 麻 0.000 麦 0.000 麗 0.000 鶏 0.000
危 厄 0.816 圧 0.408 后 0.408 底 0.365 産 0.333 斤 0.333 庁 0.333 厘 0.333 逸 0.309 逓 0.309
陳 棟 0.894 欄 0.800 凍 0.800 練 0.632 陣 0.600 錬 0.566 限 0.447 根 0.447 林 0.447 押 0.447
衷 喪 0.667 古 0.667 革 0.577 苦 0.577 舌 0.577 吉 0.577 哀 0.516 告 0.516 克 0.516 褒 0.471
軸 陣 0.800 軟 0.800 軒 0.800 軌 0.800 轄 0.676 軽 0.676 転 0.676 揮 0.676 輪 0.632 輸 0.596
難 嘆 0.943 漢 0.889 扶 0.500 唯 0.471 護 0.447 潜 0.447 狭 0.408 挟 0.408 峡 0.408 計 0.385
突 空 0.800 究 0.800 窓 0.730 窃 0.730 窯 0.632 窮 0.596 窒 0.596 寛 0.548 完 0.548 見 0.447
堂 掌 0.825 吉 0.707 常 0.668 壱 0.632 告 0.632 索 0.625 党 0.625 賞 0.589 舎 0.577 喜 0.577
約 終 0.714 級 0.714 維 0.676 紺 0.676 細 0.676 紡 0.676 紙 0.676 純 0.676 紅 0.676 紀 0.676
爆 措 0.596 惜 0.596 借 0.596 洪 0.544 供 0.544 港 0.504 殿 0.471 錯 0.422 誤 0.408 欺 0.408
残 列 0.750 例 0.671 殉 0.612 殖 0.567 殊 0.567 浅 0.354 桟 0.354 外 0.354 際 0.316 擦 0.302
与 一 0.500 匁 0.354 互 0.354 正 0.289 本 0.289 末 0.289 未 0.289 士 0.289 土 0.289 両 0.289
抑 柳 0.800 卵 0.800 仰 0.800 払 0.632 擁 0.400 拡 0.365 却 0.365 脚 0.338 撤 0.338 握 0.316
怒 努 0.667 婆 0.516 隻 0.408 悪 0.408 思 0.408 忌 0.408 文 0.333 支 0.333 怠 0.333 忘 0.333
尚 当 0.577 常 0.567 誉 0.530 蛍 0.530 繭 0.530 堂 0.530 営 0.530 党 0.530 高 0.500 賞 0.500
欠 盗 0.577 姿 0.577 資 0.447 齢 0.000 鼻 0.000 鼓 0.000 黙 0.000 黒 0.000 黄 0.000 麻 0.000
万 齢 0.000 鼻 0.000 鼓 0.000 黙 0.000 黒 0.000 黄 0.000 麻 0.000 麦 0.000 麗 0.000 鶏 0.000
戦 禅 0.857 弾 0.857 桜 0.507 獣 0.504 猟 0.504 渓 0.504 鶏 0.456 輝 0.456 脳 0.429 浮 0.429
木 米 0.577 果 0.577 束 0.577 本 0.577 末 0.577 未 0.577 東 0.500 来 0.500 朱 0.447 乗 0.447
縮 線 0.704 綿 0.704 係 0.684 縦 0.636 緒 0.636 伯 0.603 織 0.572 組 0.570 維 0.539 紺 0.539
励 協 0.408 加 0.408 幼 0.333 功 0.333 版 0.289 波 0.289 板 0.289 披 0.289 務 0.289 勅 0.289
進 逐 0.500 逃 0.500 込 0.500 辺 0.500 迅 0.408 巡 0.408 過 0.354 遊 0.354 速 0.354 退 0.354
伸 神 0.800 捜 0.730 紳 0.632 僧 0.600 便 0.600 旧 0.516 棟 0.447 押 0.447 岬 0.447 備 0.447
嫁 稼 0.612 豚 0.354 姓 0.354 妨 0.354 妃 0.354 如 0.354 好 0.354 奴 0.354 婚 0.289 姫 0.289
心 恥 0.707 必 0.577 泌 0.500 聴 0.447 秘 0.447 徳 0.447 認 0.408 誌 0.408 総 0.378 穂 0.378
組 維 0.676 紺 0.676 細 0.676 紡 0.676 紙 0.676 純 0.676 紅 0.676 紀 0.676 糾 0.676 給 0.668
告 吉 0.894 舎 0.730 喜 0.730 暑 0.676 志 0.671 著 0.632 署 0.632 煮 0.632 堂 0.632 先 0.632
染 森 0.577 藻 0.516 集 0.408 条 0.408 葉 0.333 準 0.333 某 0.333 架 0.333 香 0.289 藩 0.289
恒 垣 0.676 胆 0.671 担 0.671 但 0.671 惜 0.600 憶 0.507 得 0.507 恨 0.447 糧 0.424 壇 0.405
黙 黒 0.717 墨 0.717 薫 0.632 勲 0.600 量 0.598 裏 0.598 童 0.527 塁 0.516 然 0.478 墓 0.478
泥 漏 0.577 混 0.500 沢 0.500 渇 0.408 涙 0.408 酒 0.354 淡 0.354 浅 0.354 汽 0.354 池 0.354
赤 裏 0.571 基 0.571 恋 0.567 志 0.567 変 0.567 吉 0.567 装 0.535 幸 0.535 走 0.507 至 0.507
艦 濫 0.833 鑑 0.615 臨 0.548 姫 0.471 塩 0.463 艇 0.309 臓 0.309 旗 0.309 傷 0.309 堪 0.258
緯 紹 0.680 偉 0.680 繰 0.630 絹 0.630 絡 0.630 維 0.596 紺 0.596 細 0.596 紡 0.596 紙 0.596
印 却 0.548 脚 0.507 辞 0.447 社 0.447 犯 0.447 挿 0.447 呼 0.447 吐 0.447 動 0.447 佳 0.447
音 意 0.913 立 0.894 翌 0.800 章 0.791 辛 0.730 竜 0.676 帝 0.676 宰 0.676 響 0.674 襲 0.632
決 快 0.667 潜 0.516 漠 0.516 涙 0.471 添 0.436 酒 0.408 淡 0.408 浅 0.408 汽 0.408 池 0.408
能 脂 0.577 胎 0.577 絹 0.567 撤 0.567 清 0.500 晴 0.500 情 0.500 徹 0.500 婿 0.500 請 0.447
威 女 0.447 一 0.447 成 0.365 丘 0.338 互 0.316 正 0.258 本 0.258 末 0.258 未 0.258 士 0.258
輸 輪 0.707 愉 0.680 軽 0.630 諭 0.630 陣 0.596 軸 0.596 軟 0.596 軒 0.596 軌 0.596 創 0.544
我 干 0.500 平 0.289 威 0.224 成 0.204 幾 0.204 齢 0.000 鼻 0.000 鼓 0.000 黙 0.000 黒 0.000
猛 狂 0.408 好 0.408 猫 0.333 温 0.333 孔 0.333 獲 0.289 猶 0.289 独 0.289 狩 0.289 犯 0.289
逝 近 0.935 斤 0.866 匠 0.802 斥 0.750 庁 0.577 逓 0.535 后 0.530 序 0.471 迅 0.408 返 0.354
醜 魂 0.802 塊 0.717 酸 0.617 唆 0.463 俊 0.463 縄 0.401 微 0.401 統 0.378 税 0.378 私 0.378
生 齢 0.000 鼻 0.000 鼓 0.000 黙 0.000 黒 0.000 黄 0.000 麻 0.000 麦 0.000 麗 0.000 鶏 0.000
模 膜 0.800 漠 0.800 棟 0.447 根 0.447 林 0.447 映 0.447 陳 0.400 潜 0.400 欄 0.400 措 0.400
輝 軽 0.570 暁 0.570 揮 0.570 続 0.545 陣 0.539 軸 0.539 軟 0.539 軒 0.539 軌 0.539 輪 0.533
頭 頼 0.704 順 0.684 煩 0.684 類 0.667 額 0.667 瀬 0.667 頒 0.640 項 0.640 頂 0.640 賠 0.640
馬 鳥 0.408 庶 0.267 遮 0.250 齢 0.000 鼻 0.000 鼓 0.000 黙 0.000 黒 0.000 黄 0.000 麻 0.000
累 糸 0.894 素 0.800 羅 0.730 系 0.730 緊 0.676 紫 0.676 繭 0.632 繁 0.632 索 0.632 懸 0.566
丹 玉 0.577 犬 0.577 尺 0.577 及 0.577 丸 0.577 不 0.447 齢 0.000 鼻 0.000 鼓 0.000 黙 0.000
政 証 0.600 征 0.548 誕 0.507 敷 0.365 散 0.365 賦 0.338 致 0.338 赦 0.316 祉 0.316 枚 0.316
節 簡 0.567 懇 0.507 範 0.504 響 0.456 爵 0.456 食 0.429 墾 0.429 篤 0.378 算 0.378 筋 0.378
居 固 0.600 避 0.424 適 0.424 癖 0.424 属 0.400 局 0.400 造 0.365 周 0.365 遠 0.338 週 0.338
連 運 0.913 載 0.676 庫 0.676 迅 0.516 退 0.447 迫 0.447 田 0.447 日 0.447 遇 0.400 述 0.400
提 指 0.667 拍 0.577 担 0.577 押 0.577 撮 0.516 措 0.516 揚 0.471 掲 0.471 捜 0.471 堤 0.471
忘 盲 0.667 妄 0.667 望 0.577 恋 0.577 荒 0.516 意 0.471 悪 0.408 思 0.408 忌 0.408 衣 0.333
鍛 銭 0.717 鈍 0.717 針 0.717 鉛 0.671 鉄 0.667 錠 0.632 銘 0.632 銀 0.632 鉢 0.632 鈴 0.632
回 固 0.516 石 0.408 園 0.408 囲 0.408 困 0.408 団 0.408 囚 0.408 問 0.408 民 0.333 巨 0.333
苦 古 0.866 衷 0.577 喪 0.577 箇 0.567 革 0.500 草 0.500 英 0.500 若 0.500 舌 0.500 吉 0.500
晩 換 0.504 喚 0.504 陥 0.463 像 0.463 暁 0.429 輝 0.342 境 0.342 視 0.338 祝 0.338 深 0.338
孫 係 0.802 維 0.632 紺 0.632 細 0.632 紡 0.632 紙 0.632 純 0.632 紅 0.632 紀 0.632 糾 0.632
鉱 銭 0.684 鈍 0.684 針 0.684 鉛 0.640 拡 0.615 銃 0.609 錠 0.603 銘 0.603 銀 0.603 鉢 0.603
台 怠 0.816 蚕 0.707 蛮 0.577 言 0.500 蛍 0.500 繭 0.500 弁 0.500 品 0.500 呈 0.500 召 0.500
痴 疾 0.935 医 0.802 関 0.471 送 0.471 弐 0.408 向 0.408 痢 0.316 造 0.289 追 0.289 迭 0.289
風 向 0.612 属 0.474 過 0.354 同 0.354 遇 0.316 造 0.289 追 0.289 君 0.289 遣 0.267 石 0.250
俸 棒 0.800 肝 0.316 汗 0.316 御 0.316 刊 0.316 儀 0.316 作 0.316 休 0.316 伐 0.316 件 0.316
境 培 0.746 暗 0.674 鏡 0.669 競 0.640 増 0.640 堤 0.615 坑 0.615 障 0.603 親 0.603 彰 0.603
宅 穴 0.500 宇 0.500 字 0.500 審 0.408 家 0.408 宴 0.408 害 0.408 定 0.408 宙 0.408 安 0.408
嚇 赦 0.875 吐 0.707 詰 0.632 培 0.625 酷 0.577 誌 0.577 坑 0.577 調 0.535 詩 0.535 猿 0.535
